Erhebungsmonat;Preissubsystem;Schemanummer;PMS;EP;Laufnummer;Preis_T;Menge_T;Preis_VPK;Menge_VPK;BC;Aktionscode;Ausverkauf;Text;Artikelnummer;Sonderpreis;Fehlende_Preise_R;BemerkungenMitHistorie;Tablet_Informationen;Preis_vor_Reduktion;Menge_vor_Reduktion;Ist_Preisreihe_zu_beenden;"DynamischesFeld1;DynamischesFeld2;DynamischesFeld3;DynamischesFeld4;DynamischesFeld5"
01.12.2016;2;0;11167;4092;5;79.8;100;;;;0;0;1501 - 3000 l, pro 100 l;;0;;;zeitPos=2|sortNr=14;79.8;100;0;";;;;"
01.12.2016;2;0;11167;4093;1;79.9;100;;;;0;0;3001 - 6000 l, pro 100 l;;0;;;zeitPos=1|sortNr=4;79.9;100;0;";;;;"
01.12.2016;2;0;11167;4093;2;77.9;100;;;;0;0;3001 - 6000 l, pro 100 l;;0;;;zeitPos=2|sortNr=15;77.9;100;0;";;;;"
01.12.2016;2;0;11167;4094;1;78.6;100;;;;0;0;6001 - 9000 l, pro 100 l;;0;;;zeitPos=1|sortNr=5;78.6;100;0;";;;;"
01.12.2016;2;0;11167;4094;2;76.6;100;;;;0;0;6001 - 9000 l, pro 100 l;;0;;;zeitPos=2|sortNr=16;76.6;100;0;";;;;"
01.12.2016;2;0;11167;4095;1;77.7;100;;;;0;0;9001 - 14000 l, pro 100 l;;0;;;zeitPos=1|sortNr=6;77.7;100;0;";;;;"
01.12.2016;2;0;11167;4095;2;75.8;100;;;;0;0;9001 - 14000 l, pro 100 l;;0;;;zeitPos=2|sortNr=17;75.8;100;0;";;;;"
01.12.2016;2;0;11167;4096;1;77.1;100;;;;0;0;14001 - 20000 l, pro 100 l;;0;;;zeitPos=1|sortNr=7;77.1;100;0;";;;;"
01.12.2016;2;0;11167;4096;2;75.1;100;;;;0;0;14001 - 20000 l, pro 100 l;;0;;;zeitPos=2|sortNr=18;75.1;100;0;";;;;"
01.12.2016;2;0;11167;4097;1;76.6;100;;;;0;0;über 20000 l, pro 100 l;;0;;;zeitPos=1|sortNr=8;76.6;100;0;";;;;"
01.12.2016;2;0;11167;4097;2;74.7;100;;;;0;0;über 20000 l, pro 100 l;;0;;;zeitPos=2|sortNr=19;74.7;100;0;";;;;"
01.12.2016;2;0;11167;4098;1;87.9;100;;;;0;0;Ökoheizöl, 1501 - 3000 l, pro 100 l;;0;;;zeitPos=1|sortNr=9;87.9;100;0;";;;;"
01.12.2016;2;0;11167;4098;2;85.7;100;;;;0;0;Ökoheizöl, 1501 - 3000 l, pro 100 l;;0;;;zeitPos=1|sortNr=10;85.7;100;0;";;;;"
01.12.2016;2;0;11167;4098;3;85.9;100;;;;0;0;Ökoheizöl, 1501 - 3000 l, pro 100 l;;0;;;zeitPos=2|sortNr=20;85.9;100;0;";;;;"
01.12.2016;2;0;11167;4098;4;83.8;100;;;;0;0;Ökoheizöl, 1501 - 3000 l, pro 100 l;;0;;;zeitPos=2|sortNr=21;83.8;100;0;";;;;"
01.12.2016;2;0;11167;4099;1;82.9;100;;;;0;0;Ökoheizöl, 3001 - 6000 l, pro 100 l;;0;;;zeitPos=1|sortNr=11;82.9;100;0;";;;;"
01.12.2016;2;0;11167;4099;2;80.9;100;;;;0;0;Ökoheizöl, 3001 - 6000 l, pro 100 l;;0;;;zeitPos=2|sortNr=22;80.9;100;0;";;;;"
01.12.2016;2;0;11168;4091;1;91.1;100;;;;0;0;800 - 1500 l, pro 100 l;;0;;;zeitPos=1|sortNr=1;91.1;100;0;";;;;"
01.12.2016;2;0;11168;4091;2;89.2;100;;;;0;0;800 - 1500 l, pro 100 l;;0;;;zeitPos=2|sortNr=12;89.2;100;0;";;;;"
01.12.2016;2;0;11168;4092;1;84.4;100;;;;0;0;1501 - 3000 l, pro 100 l;;0;;;zeitPos=1|sortNr=2;84.4;100;0;";;;;"
01.12.2016;2;0;11168;4092;2;82.3;100;;;;0;0;1501 - 3000 l, pro 100 l;;0;;;zeitPos=1|sortNr=3;82.3;100;0;";;;;"
01.12.2016;2;0;11168;4092;3;82.5;100;;;;0;0;1501 - 3000 l, pro 100 l;;0;;;zeitPos=2|sortNr=13;82.5;100;0;";;;;"
01.12.2016;2;0;11168;4092;4;80.3;100;;;;0;0;1501 - 3000 l, pro 100 l;;0;;;zeitPos=2|sortNr=14;80.3;100;0;";;;;"
01.12.2016;2;0;11168;4093;1;80.4;100;;;;0;0;3001 - 6000 l, pro 100 l;;0;;;zeitPos=1|sortNr=4;80.4;100;0;";;;;"
01.12.2016;2;0;11168;4093;2;78.5;100;;;;0;0;3001 - 6000 l, pro 100 l;;0;;;zeitPos=2|sortNr=15;78.5;100;0;";;;;"
01.12.2016;2;0;11168;4094;1;79.1;100;;;;0;0;6001 - 9000 l, pro 100 l;;0;;;zeitPos=1|sortNr=5;79.1;100;0;";;;;"
01.12.2016;2;0;11168;4094;2;77.2;100;;;;0;0;6001 - 9000 l, pro 100 l;;0;;;zeitPos=2|sortNr=16;77.2;100;0;";;;;"
01.12.2016;2;0;11168;4095;1;78.3;100;;;;0;0;9001 - 14000 l, pro 100 l;;0;;;zeitPos=1|sortNr=6;78.3;100;0;";;;;"
01.12.2016;2;0;11168;4095;2;76.3;100;;;;0;0;9001 - 14000 l, pro 100 l;;0;;;zeitPos=2|sortNr=17;76.3;100;0;";;;;"
01.12.2016;2;0;11168;4096;1;77.6;100;;;;0;0;14001 - 20000 l, pro 100 l;;0;;;zeitPos=1|sortNr=7;77.6;100;0;";;;;"
01.12.2016;2;0;11168;4096;2;75.7;100;;;;0;0;14001 - 20000 l, pro 100 l;;0;;;zeitPos=2|sortNr=18;75.7;100;0;";;;;"
01.12.2016;2;0;11168;4097;1;77.2;100;;;;0;0;über 20000 l, pro 100 l;;0;;;zeitPos=1|sortNr=8;77.2;100;0;";;;;"
01.12.2016;2;0;11168;4097;2;75.2;100;;;;0;0;über 20000 l, pro 100 l;;0;;;zeitPos=2|sortNr=19;75.2;100;0;";;;;"
01.12.2016;2;0;11168;4098;1;88.4;100;;;;0;0;Ökoheizöl, 1501 - 3000 l, pro 100 l;;0;;;zeitPos=1|sortNr=9;88.4;100;0;";;;;"
01.12.2016;2;0;11168;4098;2;86.3;100;;;;0;0;Ökoheizöl, 1501 - 3000 l, pro 100 l;;0;;;zeitPos=1|sortNr=10;86.3;100;0;";;;;"
01.12.2016;2;0;11168;4098;3;86.5;100;;;;0;0;Ökoheizöl, 1501 - 3000 l, pro 100 l;;0;;;zeitPos=2|sortNr=20;86.5;100;0;";;;;"
01.12.2016;2;0;11168;4098;4;84.3;100;;;;0;0;Ökoheizöl, 1501 - 3000 l, pro 100 l;;0;;;zeitPos=2|sortNr=21;84.3;100;0;";;;;"
01.12.2016;2;0;11168;4099;1;83.4;100;;;;0;0;Ökoheizöl, 3001 - 6000 l, pro 100 l;;0;;;zeitPos=1|sortNr=11;83.4;100;0;";;;;"
01.12.2016;2;0;11168;4099;2;81.5;100;;;;0;0;Ökoheizöl, 3001 - 6000 l, pro 100 l;;0;;;zeitPos=2|sortNr=22;81.5;100;0;";;;;"
01.12.2016;2;0;11170;7097;1;113;1;;;;0;0;Winterpneus;;0;;;zeitPos=1|sortNr=2;113;1;0;";;;;"
01.12.2016;2;0;11170;7097;2;98;1;;;;0;0;Winterpneus;;0;;;zeitPos=1|sortNr=1;98;1;0;";;;;"
01.12.2016;2;0;11170;7115;1;26.9;1;;;;0;0;Öle und Fette;;0;;;zeitPos=1|sortNr=4;26.9;1;0;";;;;"
01.12.2016;2;0;11170;7115;2;26.9;1;;;;0;0;Öle und Fette;;0;;;zeitPos=1|sortNr=3;26.9;1;0;";;;;"
01.12.2016;2;0;11170;7116;1;369.2;1;;;;0;0;Leichtmetallfelgen;;0;;;zeitPos=1|sortNr=6;369.2;1;0;";;;;"
01.12.2016;2;0;11170;7116;2;251.25;1;;;;0;0;Leichtmetallfelgen;;0;;;zeitPos=1|sortNr=5;251.25;1;0;";;;;"
01.12.2016;2;0;11176;11017;1;10;1;;;;0;0;Hamburger (ohne Beilage);;0;;;zeitPos=1|sortNr=1;10;1;0;";;;;"
01.12.2016;2;0;11176;11131;1;10;1;;;;0;0;Sandwiches Schnellverpflegung;;0;;;zeitPos=1|sortNr=2;10;1;0;";;;;"
01.12.2016;2;0;11176;11132;1;9;1;;;;0;0;Fertigsalate;;0;;;zeitPos=1|sortNr=3;9;1;0;";;;;"
01.12.2016;2;0;11176;11133;1;21;1;;;;0;0;Andere Mahlzeiten Schnellverpflegung;;0;;;zeitPos=1|sortNr=6;21;1;0;";;;;"
01.12.2016;2;0;11176;11133;2;4;1;;;;0;0;Andere Mahlzeiten Schnellverpflegung;;0;;;zeitPos=1|sortNr=5;4;1;0;";;;;"
01.12.2016;2;0;11176;11133;3;9;1;;;;0;0;Andere Mahlzeiten Schnellverpflegung;;0;;;zeitPos=1|sortNr=4;9;1;0;";;;;"
01.12.2016;2;0;11176;11134;1;3.5;5;;;;0;0;Mineralwasser, Süssgetränke und Säfte Schnellverpflegung;;0;;;zeitPos=1|sortNr=7;3.5;5;0;";;;;"
01.12.2016;2;0;11176;11135;1;5;1;;;;0;0;Pommes Frites Schnellverpflegung (Portion);;0;;;zeitPos=1|sortNr=8;5;1;0;";;;;"
01.12.2016;2;0;11176;11136;1;13;1;;;;0;0;Menu Schnellverpflegung;;0;;menu 10fr.ist nur für Studenten,12fr ist der richtige Preis.;zeitPos=1|sortNr=9;13;1;0;";;;;"
01.12.2016;2;0;11176;11141;1;3.5;1;;;;0;0;Kaffee und Tee Schnellverpflegung;;0;;;zeitPos=1|sortNr=10;3.5;1;0;";;;;"
01.12.2016;2;0;11176;11146;1;5.5;5;;;;0;0;Bier Schnellverpflegung;;0;;;zeitPos=1|sortNr=11;5.5;5;0;";;;;"
01.12.2016;2;0;11177;7106;1;2.41;1;;;;0;0;Benzin, bleifrei 95;;0;;;zeitPos=1|sortNr=1;2.41;1;0;";;;;"
01.12.2016;2;0;11177;7106;2;2.38;1;;;;0;0;Benzin, bleifrei 95;;0;;Keine Preisänderung;zeitPos=2|sortNr=4;2.38;1;0;";;;;"
01.12.2016;2;0;11177;7107;1;2.44;1;;;;0;0;Benzin, super, bleifrei 98;;0;;nuovo | Keine Preisänderung;zeitPos=2|sortNr=5;2.44;1;0;";;;;"
01.12.2016;2;0;11177;7107;2;2.47;1;;;;0;0;Benzin, super, bleifrei 98;;0;;;zeitPos=1|sortNr=2;2.47;1;0;";;;;"
01.12.2016;2;0;11177;7108;1;2.45;1;;;;0;0;Diesel;;0;;;zeitPos=1|sortNr=3;2.45;1;0;";;;;"
01.12.2016;2;0;11177;7108;3;2.43;1;;;;0;0;Diesel;;0;;;zeitPos=2|sortNr=6;2.43;1;0;";;;;"
01.12.2016;2;0;11180;7097;2;100;1;;;;0;0;Winterpneus;;0;;;zeitPos=1|sortNr=3;100;1;0;";;;;"
01.12.2016;2;0;11180;7097;6;141;1;;;;0;0;Winterpneus;;0;;;zeitPos=1|sortNr=1;141;1;0;";;;;"
01.12.2016;2;0;11180;7097;7;105;1;;;;0;0;Winterpneus;;0;;;zeitPos=1|sortNr=2;105;1;0;";;;;"
01.12.2016;2;0;11180;7097;8;108;1;;;;0;0;Winterpneus;;0;;;zeitPos=1|sortNr=4;108;1;0;";;;;"
01.12.2016;2;0;11180;7116;1;166;1;;;;0;0;Leichtmetallfelgen;;0;;;zeitPos=1|sortNr=5;166;1;0;";;;;"
01.12.2016;2;0;11180;7116;4;116;1;;;;0;0;Leichtmetallfelgen;;0;;;zeitPos=1|sortNr=6;116;1;0;";;;;"
01.12.2016;2;0;11189;3007;1;660.9;1;;;;0;0;Winterjacke, Herren;;0;;;zeitPos=1|sortNr=30;660.9;1;0;"Woolrich;65 % poliestere;35 % viscosa - imbottitura 10 % piume;;"
01.12.2016;2;0;11189;3007;2;810.9;1;;;;0;0;Winterjacke, Herren;;0;;;zeitPos=1|sortNr=27;810.9;1;0;"Woolrich;60 % cotone;40 % poliamide;;"
01.12.2016;2;0;11189;3007;3;570.9;1;;;;0;0;Winterjacke, Herren;;0;;;zeitPos=1|sortNr=1;570.9;1;0;"Woolrich;60 % cotone;40 % nylon;;"
01.12.2016;2;0;11189;3028;2;95.95;1;;;;0;1;Hemd, langarm, Herren;;0;;;zeitPos=1|sortNr=14;190.9;1;0;"Napapijri;100 cotone;.;;"
01.12.2016;2;0;11189;3028;3;60.95;1;;;;0;1;Hemd, langarm, Herren;;0;;;zeitPos=1|sortNr=15;120.9;1;0;"Napapijri;100 % cotone;.;;"
01.12.2016;2;0;11189;3034;3;110.95;1;;;;0;1;Winterpullover, Herren;;0;;;zeitPos=1|sortNr=28;220.9;1;0;"Napapijri;100 % lana;.;dolcevita;"
01.12.2016;2;0;11189;3034;4;75.95;1;;;;0;1;Winterpullover, Herren;;0;;;zeitPos=1|sortNr=25;150.9;1;0;"Napapijri;100 % lana merino;.;con mezza cerniera, collo alto;"
01.12.2016;2;0;11189;3034;5;75.95;1;;;;0;1;Winterpullover, Herren;;0;;;zeitPos=1|sortNr=33;150.9;1;0;"Napapijri;100 % lana merino;.;dolcevita;"
01.12.2016;2;0;11189;3035;3;60.95;1;;;;0;1;Sweatshirt, Herren;;0;;;zeitPos=1|sortNr=17;120.9;1;0;"Napapijri;80  cotone;20 poliestere;;"
01.12.2016;2;0;11189;3035;4;70.95;1;;;;0;1;Sweatshirt, Herren;;0;;;zeitPos=1|sortNr=21;140.9;1;0;"Napapijri;80 % cotone;20 % poliestere;;"
01.12.2016;2;0;11189;3037;1;30.9;1;;;;0;0;T-Shirt, kurzarm, Herren;;0;;;zeitPos=1|sortNr=20;30.9;1;0;"Puma;100 % cotone;0;;"
01.12.2016;2;0;11189;3037;2;43;1;;;;0;1;T-Shirt, kurzarm, Herren;;0;R;;zeitPos=1|sortNr=16;60.9;1;0;"Napapijri;100 cotone;0;;"
01.12.2016;2;0;11189;3037;3;25.95;1;;;;0;1;T-Shirt, kurzarm, Herren;;0;R;;zeitPos=1|sortNr=18;50.9;1;0;"Napapijri;100% cotone;.;;"
01.12.2016;2;0;11189;3038;1;80.95;1;;;;0;1;Strickjacke, Herren;;0;;;zeitPos=1|sortNr=98;160.9;1;0;"Napapijri;80 % lana;20 % poliammide;;"
01.12.2016;2;0;11189;3038;2;181;1;;;;0;0;Strickjacke, Herren;;0;RR;;zeitPos=1|sortNr=99;181;1;0;"Napapijri;100 % lana merino;.;;"
01.12.2016;2;0;11189;3043;1;21;3;;;;0;0;Socken, Herren;;0;;;zeitPos=1|sortNr=22;21;3;0;"Adidas;77% cotone;21% poliestere - 1% elastane - 1% nylon;;"
01.12.2016;2;0;11189;3043;2;16.9;3;;;;0;0;Socken, Herren;;0;;;zeitPos=1|sortNr=12;16.9;3;0;"Rohner;100 % cotone;.;;"
01.12.2016;2;0;11189;3062;1;960.9;1;;;;0;0;Wintermantel, Damen;;0;;unico modello simile;zeitPos=1|sortNr=103;960.9;1;0;"Woolrich con pelliccia di coniglio;60 % cotone;40 % nylon;sotto il ginocchio;"
01.12.2016;2;0;11189;3062;2;1010;1;;;;0;0;Wintermantel, Damen;;0;;;zeitPos=1|sortNr=102;1010;1;0;"Woolrich con volpe;92 poliestere;8 poliammide;sopra il ginocchio;"
01.12.2016;2;0;11189;3062;3;850.9;1;;;;0;0;Wintermantel, Damen;;0;;;zeitPos=1|sortNr=2;850.9;1;0;"Cinelli;100 % poliestere ;con piume;sopra il ginocchio;"
01.12.2016;2;0;11189;3087;1;600.9;1;;;;0;0;Winterjacke, Damen;;0;;unico modello simile;zeitPos=1|sortNr=93;600.9;1;0;"Cinelli;100 % nylon;con piume;;"
01.12.2016;2;0;11189;3087;2;490.9;1;;;;0;0;Winterjacke, Damen;;0;RRRR;non sono arrivati ancora tutti gli articoli invernali | nessun modello simile disponibile >>] Ciao Beatrice, se il mese prossimo non c'è nessun articolo per sostituire questo, pf, cancellarlo. Grazie e saluti BFS/Sonia;zeitPos=1|sortNr=95;490.9;1;0;"Napapijri;100 % poliamide;con piume;;"
01.12.2016;2;0;11189;3087;3;720.9;1;;;;0;0;Winterjacke, Damen;;0;RR;;zeitPos=1|sortNr=96;720.9;1;0;"Napapijri;96% poliamide;4 % elastan;;"
01.12.2016;2;0;11189;3087;4;325.95;1;;;;0;1;Winterjacke, Damen;;0;;;zeitPos=1|sortNr=42;650.9;1;0;"Napapijri;100 poliammide;0;;"
01.12.2016;2;0;11189;3094;1;105.95;1;;;;0;1;Bluse, langarm, Damen;;0;;;zeitPos=1|sortNr=26;210.9;1;0;"Napapijri;100 % cotone;.;;"
01.12.2016;2;0;11189;3094;2;106;1;;;;0;1;Bluse, langarm, Damen;;0;RRR;attualmente nessun modello sostitutivo >>] Ciao Beatrice, se il mese prossimo non c'è nessun articolo per sostituire questo, pf, cancellarlo. Grazie e saluti BFS/Sonia;zeitPos=1|sortNr=24;150.9;1;0;"Napapijri;100 cotone;.;;"
01.12.2016;2;0;11189;3094;3;85.95;1;;;;0;1;Bluse, langarm, Damen;;0;R;;zeitPos=1|sortNr=23;170.9;1;0;"Napapijri, sportiva, collo e polsi disegno fiori;100 cotone;.;;"
01.12.2016;2;0;11189;3094;4;65.95;1;;;;0;1;Bluse, langarm, Damen;;0;;;zeitPos=1|sortNr=29;130.9;1;0;"Napapijri, con taschino a sinistra;100 % cotone;.;;"
01.12.2016;2;0;11189;3100;1;100.95;1;;;;0;1;Winterpullover, Damen;;0;;;zeitPos=1|sortNr=94;200.9;1;0;"Napapijri;70 % poliamide;30 % angora;collo a V;"
01.12.2016;2;0;11189;3100;4;130.95;1;;;;0;1;Winterpullover, Damen;;0;;;zeitPos=1|sortNr=81;260.9;1;0;"Napapijri;64 lana;36  poliamide;collo largo;"
01.12.2016;2;0;11189;3103;1;95.95;1;;;;0;1;Strickjacke, Damen;;0;;;zeitPos=1|sortNr=101;190.9;1;0;"Napapijri;85 % cotone;15 % cachemire;;"
01.12.2016;2;0;11189;3103;2;80.95;1;;;;0;1;Strickjacke, Damen;;0;;;zeitPos=1|sortNr=100;160.9;1;0;"Napapijri;85 % cotone;15 % cachemire;;"
01.12.2016;2;0;11189;3129;1;170.95;1;;;;0;1;Winterjacke, Kinder;;0;;;zeitPos=1|sortNr=62;340.9;1;0;"Napapijri;100 % poliamide;.;;"
01.12.2016;2;0;11189;3129;2;80.9;1;;;;0;0;Winterjacke, Kinder;;0;;;zeitPos=1|sortNr=53;80.9;1;0;"Columbia;100 poliestere;lining 100 nylon;;"
01.12.2016;2;0;11189;3129;3;130.9;1;;;;0;0;Winterjacke, Kinder;;0;;;zeitPos=1|sortNr=59;130.9;1;0;"Etirel;100 poliestere;.;;"
01.12.2016;2;0;11189;3129;4;100.9;1;;;;0;0;Winterjacke, Kinder;;0;;;zeitPos=1|sortNr=56;100.9;1;0;"Etirel;100 poliestere;.;;"
01.12.2016;2;0;11189;3143;1;51;1;;;;0;0;Sweatshirt, Kinder;;0;;;zeitPos=1|sortNr=84;51;1;0;"Adidas;80 cotone;20 poliestere;;"
01.12.2016;2;0;11189;3143;2;71;1;;;;0;0;Sweatshirt, Kinder;;0;;;zeitPos=1|sortNr=90;71;1;0;"Adidas;80 % cotone;20 % poliestere;;"
01.12.2016;2;0;11189;3143;3;51;1;;;;0;0;Sweatshirt, Kinder;;0;;;zeitPos=1|sortNr=87;51;1;0;"Nike;80 % cotone;20 % poliestere;;"
01.12.2016;2;0;11189;3144;1;31;1;;;;0;0;T-Shirt, kurzarm, Kinder;;0;R;;zeitPos=1|sortNr=39;31;1;0;"Adidas;100 cotone;0;;"
01.12.2016;2;0;11189;3144;2;26;1;;;;0;0;T-Shirt, kurzarm, Kinder;;0;R;;zeitPos=1|sortNr=37;26;1;0;"Adidas;60 cotone;40 poliestere;;"
01.12.2016;2;0;11189;3144;3;30.9;1;;;;0;0;T-Shirt, kurzarm, Kinder;;0;;;zeitPos=1|sortNr=34;30.9;1;0;"Nike;100 cotone;.;;"
01.12.2016;2;0;11189;3144;4;30.9;1;;;;0;0;T-Shirt, kurzarm, Kinder;;0;;;zeitPos=1|sortNr=97;30.9;1;0;"Nike;100 % cotone;.;;"
01.12.2016;2;0;11189;3151;1;16;3;;;;0;0;Socken, Kinder;;0;;;zeitPos=1|sortNr=13;16;3;0;"Adidas;72% cotone;25 % poliestere e 3 % elastane;;"
01.12.2016;2;0;11189;3187;1;30.9;1;;;;0;0;Wollschal, Mütze und Handschuhe;;0;;;zeitPos=1|sortNr=40;30.9;1;0;"Brekka;100 acrilico;0;beretto;"
01.12.2016;2;0;11189;3187;2;70.9;1;;;;0;0;Wollschal, Mütze und Handschuhe;;0;;;zeitPos=1|sortNr=3;70.9;1;0;"Lacoste;100 % lana vergine;.;guanti;"
01.12.2016;2;0;11189;3311;1;390.9;1;;;;0;0;Jacke, Wetterschutz mit thermischer Isolation, Herren;;0;;[Code 0 + 2/3] >>] Ciao Beatrice, perchè fare un Code 0 + 2/3 per l'abbigliamento ??? Ho fatto i cambiamenti. Se bisogno, grazie di consultare il Handbuch. Saluti BFS/Sonia;zeitPos=1|sortNr=31;390.9;1;0;"Mc Kinley;100% poliestere;0;Aquamax;"
01.12.2016;2;0;11189;3312;1;251;1;;;;0;0;Hose, Wetterschutz mit thermischer Isolation, Herren;;0;;;zeitPos=1|sortNr=35;251;1;0;"Columbia;100 poliestere;0;.;"
01.12.2016;2;0;11189;3313;2;60.9;1;;;;0;0;Wintersportbekleidung Zubehör, Herren;;0;;[Code 0 + 2/3] >>] Ciao Beatrice, perchè fare un Code 0 + 2/3 per l'abbigliamento ??? Ho fatto i cambiamenti. Se bisogno, grazie di consultare il Handbuch. Saluti BFS/Sonia;zeitPos=1|sortNr=69;60.9;1;0;"Reusch;100% poliestere;;;"
01.12.2016;2;0;11189;3314;2;460.9;1;;;;0;0;Jacke, Wetterschutz mit thermischer Isolation, Damen;;0;;;zeitPos=1|sortNr=4;460.9;1;0;"Salomon;86 nylon;14 elastane;Advanced Skin Dry;"
01.12.2016;2;0;11189;3315;1;150.9;1;;;;0;0;Jacke, Wetterschutz mit thermischer Isolation, Kinder;;0;;;zeitPos=1|sortNr=5;150.9;1;0;"Firefly;100 % poliestere;.;Aquamax;"
01.12.2016;2;0;11189;3316;3;120.9;1;;;;0;0;Hose, Wetterschutz mit thermischer Isolation, Damen;;0;RR;non ancora esposto nel negozio;zeitPos=1|sortNr=6;120.9;1;0;"Etirel;100 poliestere;0;Dry Plus;"
01.12.2016;2;0;11189;3317;1;100.9;1;;;;0;0;Hose, Wetterschutz mit thermischer Isolation, Kinder;;0;;stesso modello prezzo aumentato;zeitPos=1|sortNr=9;100.9;1;0;"Columbia;100 % poliestere;.;Omni-Heat;"
01.12.2016;2;0;11189;3318;1;100.9;1;;;;0;0;Wintersportbekleidung Zubehör, Damen;;0;;;zeitPos=1|sortNr=7;100.9;1;0;"Snowlife;100 poliestere;0;;"
01.12.2016;2;0;11189;3319;1;50.9;1;;;;0;0;Wintersportbekleidung Zubehör, Kinder;;0;;;zeitPos=1|sortNr=65;50.9;1;0;"Reusch;83 % poliestere;17 % poliureta e;;"
01.12.2016;2;0;11189;3319;2;40.9;1;;;;0;0;Wintersportbekleidung Zubehör, Kinder;;0;;;zeitPos=1|sortNr=67;40.9;1;0;"Columbia;100 % poliestere;.;;"
01.12.2016;2;0;11189;3325;1;61;1;;;;0;0;Fitnessbekleidung, Herren;;0;;;zeitPos=1|sortNr=43;61;1;0;"Adidas;100 % poliestere;.;;"
01.12.2016;2;0;11189;3327;8;101;1;;;;0;0;Trainingsanzüge, Herren;;0;;;zeitPos=1|sortNr=45;101;1;0;"Adidas;100 % poliestere;.;;"
01.12.2016;2;0;11189;3336;7;61;1;;;;0;0;Fitnessbekleidung, Damen;;0;;;zeitPos=1|sortNr=47;61;1;0;"Nike;80 % poliestere;20 % elastane;;"
01.12.2016;2;0;11189;3339;1;190.9;1;;;;0;0;Trainingsanzüge, Damen;;0;;;zeitPos=1|sortNr=49;190.9;1;0;"Dimensione Danza;100 % cotone;.;;"
01.12.2016;2;0;11189;3340;1;90.9;1;;;;0;0;Trainingsanzüge, Kinder;;0;;;zeitPos=1|sortNr=51;90.9;1;0;"Nike;80 % cotone;20 % poliestere;;"
01.12.2016;2;0;11189;9232;6;130;1;;;;0;0;Alpin-Ski mit Bindung;;0;RR;Da Wintersportartikel jetzt grösstenteils erhältlich sind, bitte kein Code S setzen. Habe ein zweites R gesetzt. Merci BFS/pan;zeitPos=1|sortNr=44;130;1;0;"Tecno Pro;.;;;"
01.12.2016;2;0;11189;9232;8;1250.9;1;;;;0;0;Alpin-Ski mit Bindung;;0;;;zeitPos=1|sortNr=41;1250.9;1;0;"Atomic SL;Slalom gigante;;;"
01.12.2016;2;0;11189;9232;9;1091;1;;;;0;0;Alpin-Ski mit Bindung;;0;;;zeitPos=1|sortNr=38;1091;1;0;"Salomon;Allround;;;"
01.12.2016;2;0;11189;9232;10;800;1;;;;0;0;Alpin-Ski mit Bindung;;0;;;zeitPos=1|sortNr=36;800;1;0;"Atomic;donna- allround;;;"
01.12.2016;2;0;11189;9234;5;180.9;1;;;;0;0;Langlaufski;;0;;;zeitPos=1|sortNr=48;180.9;1;0;"Salomon;sci di fondo;;;"
01.12.2016;2;0;11189;9234;6;260.9;1;;;;0;0;Langlaufski;;0;;;zeitPos=1|sortNr=46;260.9;1;0;"Salomon;sci di fondo;;;"
01.12.2016;2;0;11189;9235;5;270.9;1;;;;0;0;Snowboard;;0;;;zeitPos=1|sortNr=54;270.9;1;1;"Crazy Creek;..;;;"
01.12.2016;2;0;11189;9235;6;550.9;1;;;;0;0;Snowboard;;0;;;zeitPos=1|sortNr=52;550.9;1;1;"Nitro;..;;;"
01.12.2016;2;0;11189;9235;7;750.9;1;;;;0;0;Snowboard;;0;;;zeitPos=1|sortNr=50;750.9;1;1;"Nitro;.;;;"
01.12.2016;2;0;11189;9237;1;90.9;1;;;;0;0;Andere Wintersportartikel;;0;;;zeitPos=1|sortNr=57;90.9;1;0;";;;;"
01.12.2016;2;0;11189;9237;3;100.9;1;;;;0;0;Andere Wintersportartikel;;0;;;zeitPos=1|sortNr=66;100.9;1;0;";;;;"
01.12.2016;2;0;11189;9237;6;110.9;1;;;;0;0;Andere Wintersportartikel;;0;;;zeitPos=1|sortNr=71;110.9;1;0;";;;;"
01.12.2016;2;0;11189;9237;7;290;1;;;;0;0;Andere Wintersportartikel;;0;;;zeitPos=1|sortNr=63;290;1;0;";;;;"
01.12.2016;2;0;11189;9237;8;16.9;1;;;;0;0;Andere Wintersportartikel;;0;;;zeitPos=1|sortNr=60;16.9;1;0;";;;;"
01.12.2016;2;0;11189;9238;2;500.9;1;;;;0;0;Skischuhe;;0;;;zeitPos=1|sortNr=77;500.9;1;0;"Lange;.;;;"
01.12.2016;2;0;11189;9238;4;170.9;1;;;;0;0;Skischuhe;;0;RR;non ancora esposto nel negozio;zeitPos=1|sortNr=73;170.9;1;0;"Tecno Pro;.;;;"
01.12.2016;2;0;11189;9238;5;700.9;1;;;;0;0;Skischuhe;;0;RR;;zeitPos=1|sortNr=75;700.9;1;0;"Atomic;.;;;"
01.12.2016;2;0;11189;9238;6;480.9;1;;;;0;0;Skischuhe;;0;;;zeitPos=1|sortNr=79;480.9;1;0;"Lange;.;;;"
01.12.2016;2;0;11189;9239;7;400.9;1;;;;0;0;Snowboard-Schuhe;;0;;;zeitPos=1|sortNr=83;400.9;1;1;"Nitro;snowboard;;;"
01.12.2016;2;0;11189;9239;8;300.9;1;;;;0;0;Snowboard-Schuhe;;0;;;zeitPos=1|sortNr=85;300.9;1;1;"Nitro;.;;;"
