Schemanummer;Preiserhebungsort (PMS);Erhebungspositionsnummer;Laufnummer;Preis T;Menge T;Aktionscode;Ausverkauf;Datum (Preis gültig seit);Text;Artikelnummer;Basispreis;Basismenge;Sonderpreis;Fehlende Preise -R-;Bemerkungen;Tablet Informationen;Preis vor Reduktion;Menge vor Reduktion;Preisreihe ist zu beenden;Produktmerkmal 1;Produktmerkmal 2;Produktmerkmal 3;Produktmerkmal 4;Produktmerkmal 5
0;9443;5133;11;70.0000;1.000;0;0;01.05.2011;Toaster;;70.0000;1.000;0;;;zeitPos=1|sortNr=31;70.0000;1.000;0;;;;;;
0;9443;5133;12;60.9000;1.000;0;0;01.07.2016;Toaster;;56.0000;1.000;0;;;zeitPos=1|sortNr=32;60.9000;1.000;0;;;;;;
0;9443;5133;13;86.0000;1.000;0;0;01.03.2016;Toaster;;86.0000;1.000;0;;;zeitPos=1|sortNr=30;86.0000;1.000;0;;;;;;
0;9443;5134;1;100.0000;1.000;0;0;01.05.2016;Wasserkocher;;96.0000;1.000;0;;;zeitPos=1|sortNr=37;100.0000;1.000;0;;;;;;
0;9443;5134;2;50.0000;1.000;0;0;01.09.2016;Wasserkocher;;50.0000;1.000;0;;;zeitPos=1|sortNr=34;50.0000;1.000;0;;;;;;
0;9443;5134;3;85.0000;1.000;0;0;01.03.2016;Wasserkocher;;85.0000;1.000;0;R;;zeitPos=1|sortNr=33;85.0000;1.000;0;;;;;;
0;9443;5142;2;30.0000;1.000;0;0;01.06.2016;Kochtopf;;30.9000;1.000;0;;;zeitPos=1|sortNr=50;30.0000;1.000;0;;;;;;
0;9443;5142;4;106.0000;1.000;0;0;01.04.2016;Kochtopf;;106.0000;1.000;0;;;zeitPos=1|sortNr=51;106.0000;1.000;0;;;;;;
0;9443;5143;4;200.0000;1.000;0;0;01.11.2016;Dampfkochtopf;;200.0000;1.000;0;;;zeitPos=1|sortNr=53;200.0000;1.000;0;;;;;;
0;9443;5144;4;55.5000;1.000;0;0;01.11.2016;Küchenwaage;;50.0000;1.000;0;;;zeitPos=1|sortNr=42;55.5000;1.000;0;;;;;;
0;9443;5145;2;23.0000;1.000;0;0;01.11.2008;Thermosflasche;;23.0000;1.000;0;R;;zeitPos=1|sortNr=41;23.0000;1.000;0;;;;;;
0;9443;5146;7;19.0000;1.000;0;0;01.12.2015;Andere Küchen- und Kochgeräte;;19.0000;1.000;0;;;zeitPos=1|sortNr=54;19.0000;1.000;0;;;;;;
0;9443;5146;8;7.9000;1.000;0;0;01.01.2016;Andere Küchen- und Kochgeräte;;7.5000;1.000;0;;;zeitPos=1|sortNr=55;7.9000;1.000;0;;;;;;
0;9443;5146;10;6.6000;1.000;0;0;01.10.2016;Andere Küchen- und Kochgeräte;;6.6000;1.000;0;;;zeitPos=1|sortNr=56;6.6000;1.000;0;;;;;;
0;9443;5147;1;90.0000;1.000;0;0;01.09.2015;Bratpfanne;;106.0000;1.000;0;;;zeitPos=1|sortNr=47;90.0000;1.000;0;;;;;;
0;9443;5148;1;28.9000;1.000;0;0;01.11.2016;Ofenform und Backblech;;25.5000;1.000;0;;;zeitPos=1|sortNr=2;28.9000;1.000;0;;;;;;
0;9443;5148;2;40.9000;1.000;0;0;01.06.2016;Ofenform und Backblech;;40.9000;1.000;0;;;zeitPos=1|sortNr=1;40.9000;1.000;0;;;;;;
0;9443;5149;2;4.9000;1.000;0;0;01.08.2016;Vorratsdose;;4.9000;1.000;0;;;zeitPos=1|sortNr=3;4.9000;1.000;0;;;;;;
0;9443;5149;3;16.6000;1.000;0;0;01.09.2016;Vorratsdose;;16.6000;1.000;0;;;zeitPos=1|sortNr=4;16.6000;1.000;0;;;;;;
0;9443;5153;1;25.9000;1.000;0;0;01.10.2016;Schüssel, Schale;;21.0000;1.000;0;;;zeitPos=1|sortNr=48;25.9000;1.000;0;;;;;;
0;9443;5153;3;20.9000;1.000;0;0;01.07.2016;Schüssel, Schale;;19.9000;1.000;0;;;zeitPos=1|sortNr=49;20.9000;1.000;0;;;;;;
0;9443;5159;8;9.9000;1.000;0;0;01.01.2016;Andere Glaswaren und Geschirr;;9.9000;1.000;0;;;zeitPos=1|sortNr=59;9.9000;1.000;0;;;;;;
0;9443;5159;9;6.9000;1.000;0;0;01.01.2016;Andere Glaswaren und Geschirr;;6.9000;1.000;0;;;zeitPos=1|sortNr=57;6.9000;1.000;0;;;;;;
0;9443;5159;10;36.9000;1.000;0;0;01.10.2016;Andere Glaswaren und Geschirr;;33.5000;1.000;0;;;zeitPos=1|sortNr=58;36.9000;1.000;0;;;;;;
0;9443;5166;1;10.5000;1.000;0;0;01.12.2015;Anderes Besteck;;10.5000;1.000;0;;;zeitPos=1|sortNr=60;10.5000;1.000;0;;;;;;
0;9443;5166;4;7.5000;1.000;0;0;01.11.2016;Anderes Besteck;;5.7000;1.000;0;;Ihr Ersatz im Oktober, falls bestehnder Artikel wieder fehlen sollte: Lucullus Grapefruitmesser zu Fr. 6.50._CR.BFS | komme bei Ihrem Kommentar nicht draus. Was wollten Sie mir mit dem sagen? >>] Liebe Frau Taborelli. Tomatenmesser und Grapefruitmesser sind nicht vergleichbar - in diesem Fall haben Sie nun einen Vorperiodenpreis und könnten einen BC7 setzten. Lg_CR.BFS;zeitPos=1|sortNr=61;7.5000;1.000;0;;;;;;
0;9443;5171;3;100.9000;1.000;0;0;01.08.2016;Bügelbrett;;80.0000;1.000;0;;;zeitPos=1|sortNr=64;100.9000;1.000;0;;;;;;
0;9443;5171;6;150.0000;1.000;0;0;01.06.2015;Bügelbrett;;160.0000;1.000;0;RR;;zeitPos=1|sortNr=62;150.0000;1.000;0;;;;;;
0;9443;5174;1;30.9000;1.000;0;0;01.09.2016;Abfalleimer;;36.5000;1.000;0;;;zeitPos=1|sortNr=6;30.9000;1.000;0;;;;;;
0;9443;5174;2;55.9000;1.000;0;0;01.06.2016;Abfalleimer;;55.9000;1.000;0;;;zeitPos=1|sortNr=5;55.9000;1.000;0;;;;;;
0;9443;5175;1;10.9000;2.000;0;0;01.06.2016;Kleiderbügel;;10.9000;2.000;0;;;zeitPos=1|sortNr=8;10.9000;2.000;0;;;;;;
0;9443;5175;2;12.0000;1.000;0;0;01.06.2016;Kleiderbügel;;12.0000;1.000;0;;;zeitPos=1|sortNr=7;12.0000;1.000;0;;;;;;
0;9443;5183;3;199.0000;1.000;0;0;01.03.2013;Elektrische Schlagbohrmaschinen;;200.0000;1.000;0;R;stellen gerade diese Abteilung um, deshalb nicht da.;zeitPos=1|sortNr=87;199.0000;1.000;0;Metabo;750;;;;
0;9443;5183;4;320.0000;1.000;0;0;01.06.2013;Elektrische Schlagbohrmaschinen;;300.0000;1.000;0;;;zeitPos=1|sortNr=88;320.0000;1.000;0;Bosch;.;;;;
0;9443;5185;3;340.0000;1.000;0;0;01.07.2011;Elektrischer Schleifer;;300.0000;1.000;0;R;;zeitPos=1|sortNr=85;340.0000;1.000;0;Bosch;240;GEX 125AC;;;
0;9443;5185;4;130.0000;1.000;0;0;01.08.2014;Elektrischer Schleifer;;130.0000;1.000;0;;;zeitPos=1|sortNr=84;130.0000;1.000;0;Bosch;250;PSS 250 AE;;;
0;9443;5187;5;250.0000;1.000;0;0;01.08.2016;Akkuschrauber;;200.0000;1.000;0;R;;zeitPos=1|sortNr=90;250.0000;1.000;0;Metabo;18 V;;;;
0;9443;5187;6;600.0000;1.000;0;0;01.08.2016;Akkuschrauber;;600.0000;1.000;0;RR;;zeitPos=1|sortNr=91;600.0000;1.000;0;Bosch;14,4 V;;;;
0;9443;5188;1;261.0000;1.000;0;0;01.01.2016;Motor-Rasenmäher;;300.0000;1.000;0;;;zeitPos=1|sortNr=94;261.0000;1.000;0;Stihl;elektrisch;;;;
0;9443;5188;2;471.0000;1.000;0;0;01.01.2016;Motor-Rasenmäher;;646.0000;1.000;0;;;zeitPos=1|sortNr=93;471.0000;1.000;0;Stihl;Benzin;;;;
0;9443;5189;5;150.0000;1.000;0;0;01.05.2016;Elektrische Garten- und Heckenscheren;;150.0000;1.000;0;RR;;zeitPos=1|sortNr=96;150.0000;1.000;0;Bosch;ASB10,8LI;;;;
0;9443;5189;6;190.0000;1.000;0;0;01.11.2016;Elektrische Garten- und Heckenscheren;;190.0000;1.000;0;;es gab keinen besseren Ersatz;zeitPos=1|sortNr=95;190.0000;1.000;0;Bosch;AHS 52 LI;;;;
0;9443;5191;1;170.0000;1.000;0;0;01.01.2016;Multifunktionswerkzeug;;170.0000;1.000;0;RR;;zeitPos=1|sortNr=89;170.0000;1.000;0;Bosch;190;;;;
0;9443;5202;4;11.7500;1.000;0;0;01.06.2016;Handwerkzeug;;9.9500;1.000;0;;;zeitPos=1|sortNr=98;11.7500;1.000;0;;;;;;
0;9443;5202;5;7.9000;1.000;0;0;01.09.2008;Handwerkzeug;;7.9000;1.000;0;;;zeitPos=1|sortNr=97;7.9000;1.000;0;;;;;;
0;9443;5202;7;10.5000;1.000;0;0;01.03.2016;Handwerkzeug;;10.5000;1.000;0;;;zeitPos=1|sortNr=99;10.5000;1.000;0;;;;;;
0;9443;5202;8;37.0000;1.000;0;0;01.10.2016;Handwerkzeug;;36.8000;1.000;0;;;zeitPos=1|sortNr=100;37.0000;1.000;0;;;;;;
0;9443;5203;7;39.9000;1.000;0;0;01.09.2016;Gartenwerkzeug;;38.5000;1.000;0;RR;;zeitPos=1|sortNr=109;39.9000;1.000;0;;;;;;
0;9443;5203;10;41.9000;1.000;0;0;01.06.2015;Gartenwerkzeug;;43.5000;1.000;0;;;zeitPos=1|sortNr=108;41.9000;1.000;0;;;;;;
0;9443;5203;11;9.7500;1.000;0;0;01.11.2016;Gartenwerkzeug;;14.0500;1.000;0;;gleicher Besen wieder zurück, nun teurer >>] Sie meinten wohl günstiger( 8.50 statt 11.50) oder ? GER | ja, sorry;zeitPos=1|sortNr=105;9.7500;1.000;0;;;;;;
0;9443;5203;13;37.9500;1.000;0;0;01.06.2016;Gartenwerkzeug;;37.9500;1.000;0;;;zeitPos=1|sortNr=104;37.9500;1.000;0;;;;;;
0;9443;5204;5;12.5000;1.000;0;0;01.05.2016;Gartenbewässerungszubehör;;29.5000;1.000;0;;;zeitPos=1|sortNr=111;12.5000;1.000;0;;;;;;
0;9443;5204;7;30.9500;1.000;0;0;01.09.2016;Gartenbewässerungszubehör;;36.0000;1.000;0;;;zeitPos=1|sortNr=107;30.9500;1.000;0;;;;;;
0;9443;5204;8;19.9000;1.000;0;0;01.06.2016;Gartenbewässerungszubehör;;18.9000;1.000;0;;;zeitPos=1|sortNr=106;19.9000;1.000;0;;;;;;
0;9443;5204;9;8.9000;1.000;0;0;01.10.2016;Gartenbewässerungszubehör;;8.9000;1.000;0;R;;zeitPos=1|sortNr=110;8.9000;1.000;0;;;;;;
0;9443;5211;1;13.5000;1.000;0;0;01.09.2008;Verlängerungskabel und Steckdosenleiste;;8.9000;1.000;0;;;zeitPos=1|sortNr=83;13.5000;1.000;0;;;;;;
0;9443;5211;4;12.9000;1.000;0;0;01.11.2016;Verlängerungskabel und Steckdosenleiste;;15.5000;1.000;0;;kein ersichtlicher Grund für Preisveränderung;zeitPos=1|sortNr=76;12.9000;1.000;0;;;;;;
0;9443;5212;6;50.9000;1.000;0;0;01.04.2016;Taschen- und Handlampen;;50.0000;1.000;0;R;;zeitPos=1|sortNr=82;50.9000;1.000;0;;;;;;
0;9443;5212;7;26.5000;1.000;0;0;01.10.2016;Taschen- und Handlampen;;27.0000;1.000;0;;;zeitPos=1|sortNr=77;26.5000;1.000;0;;;;;;
0;9443;5213;6;13.9000;1.000;0;0;01.01.2011;Glühlampen, Leuchtstoffröhren;;13.9000;1.000;0;;;zeitPos=1|sortNr=78;13.9000;1.000;0;;;;;;
0;9443;5213;7;6.8500;1.000;0;0;01.05.2016;Glühlampen, Leuchtstoffröhren;;7.4500;1.000;0;;;zeitPos=1|sortNr=79;6.8500;1.000;0;;;;;;
0;9443;5214;1;2.5000;1.000;0;0;01.09.2008;Batterien;;5.9500;4.000;0;;;zeitPos=1|sortNr=81;2.5000;1.000;0;;;;;;
0;9443;5214;2;2.9500;1.000;0;0;01.09.2008;Batterien;;6.6000;4.000;0;;;zeitPos=1|sortNr=80;2.9500;1.000;0;;;;;;
0;9443;5215;5;3.8000;15.000;0;0;01.03.2016;Eisenwaren fürs Haus;;3.8000;15.000;0;RR;;zeitPos=1|sortNr=86;3.8000;15.000;0;;;;;;
0;9443;5215;6;5.5000;20.000;0;0;01.09.2016;Eisenwaren fürs Haus;;5.5000;20.000;0;RR;;zeitPos=1|sortNr=115;5.5000;20.000;0;;;;;;
0;9443;5217;9;24.0000;1.000;0;0;01.07.2016;Badzubehör;;22.0000;1.000;0;;;zeitPos=1|sortNr=116;24.0000;1.000;0;;;;;;
0;9443;5217;10;37.5000;1.000;0;0;01.09.2016;Badzubehör;;38.0000;1.000;0;R;;zeitPos=1|sortNr=117;37.5000;1.000;0;;;;;;
0;9443;5253;1;8.9000;1.000;0;0;01.11.2009;Bürste;;9.9000;1.000;0;;;zeitPos=1|sortNr=65;8.9000;1.000;0;;;;;;
0;9443;5253;2;7.9000;1.000;0;0;01.05.2012;Bürste;;7.9000;1.000;0;;;zeitPos=1|sortNr=66;7.9000;1.000;0;;;;;;
0;9443;5254;1;7.2000;1.000;0;0;01.06.2016;Kleiderroller;;7.2000;1.000;0;R;;zeitPos=1|sortNr=12;7.2000;1.000;0;;;;;;
0;9443;5257;4;3.6000;2.000;0;0;01.01.2016;Schwämme;;4.2000;3.000;0;;;zeitPos=1|sortNr=73;3.6000;2.000;0;;;;;;
0;9443;5258;1;10.9000;50.000;0;0;01.12.2015;Haushaltshandschuhe;;10.9000;50.000;0;;;zeitPos=1|sortNr=74;10.9000;50.000;0;;;;;;
0;9443;5261;1;4.0000;10.000;0;0;01.11.2008;Kehrichtsäcke (gebührenfrei);;4.0000;10.000;0;;;zeitPos=1|sortNr=67;4.0000;10.000;0;;;;;;
0;9443;5261;2;4.6000;20.000;0;0;01.11.2008;Kehrichtsäcke (gebührenfrei);;4.6000;20.000;0;;;zeitPos=1|sortNr=68;4.6000;20.000;0;;;;;;
0;9443;5262;1;5.8000;20.000;0;0;01.11.2013;Frischhaltefolie und Aluminiumfolie (in m);;5.5000;20.000;0;;;zeitPos=1|sortNr=44;5.8000;20.000;0;;;;;;
0;9443;5262;2;7.9000;15.000;0;0;01.04.2012;Frischhaltefolie und Aluminiumfolie (in m);;8.4000;15.000;0;;;zeitPos=1|sortNr=43;7.9000;15.000;0;;;;;;
0;9443;5263;1;3.9000;7.000;0;0;01.06.2016;Aufbewahrungsbeutel;;3.9000;7.000;0;;;zeitPos=1|sortNr=10;3.9000;7.000;0;;;;;;
0;9443;5263;2;4.8000;40.000;0;0;01.06.2016;Aufbewahrungsbeutel;;4.8000;40.000;0;;;zeitPos=1|sortNr=9;4.8000;40.000;0;;;;;;
0;9443;5264;2;2.8000;50.000;0;0;01.05.2009;Einweggeschirr;;2.7000;50.000;0;RR;;zeitPos=1|sortNr=63;2.8000;50.000;0;;;;;;
0;9443;5266;1;6.6000;3.000;0;0;01.01.2016;Klebstoff;;6.6000;3.000;0;;;zeitPos=1|sortNr=70;6.6000;3.000;0;;;;;;
0;9443;5266;2;15.6000;30.000;0;0;01.04.2016;Klebstoff;;14.5000;30.000;0;;;zeitPos=1|sortNr=69;15.6000;30.000;0;;;;;;
0;9443;5273;2;14.9000;1.000;0;0;01.12.2005;Mikrofasertücher;;14.9000;1.000;0;R;;zeitPos=1|sortNr=71;14.9000;1.000;0;;;;;;
0;9443;5273;4;4.9000;1.000;0;0;01.10.2016;Mikrofasertücher;;5.5000;1.000;0;;Ist dieses Tuch ebenfalls für Glas geeignet? Danke für die Abklärung_CR.BFS | ja;zeitPos=1|sortNr=72;4.9000;1.000;0;;;;;;
0;9443;5274;2;3.6000;3.000;0;0;01.03.2016;Putzlappen;;3.6000;3.000;0;;;zeitPos=1|sortNr=75;3.6000;3.000;0;;;;;;
0;9443;12152;1;80.0000;1.000;0;0;01.03.2016;Haartrockner (Föhn);;107.0000;1.000;0;;;zeitPos=1|sortNr=101;80.0000;1.000;0;;;;;;
0;9443;12152;2;37.9000;1.000;0;0;01.09.2015;Haartrockner (Föhn);;50.0000;1.000;0;;;zeitPos=1|sortNr=102;37.9000;1.000;0;;;;;;
0;9443;12152;3;30.9000;1.000;0;0;01.04.2016;Haartrockner (Föhn);;30.9000;1.000;0;;;zeitPos=1|sortNr=103;30.9000;1.000;0;;;;;;
0;9483;7097;1;80.0000;1.000;0;0;01.09.2016;Winterpneus;;106.0000;1.000;0;;;zeitPos=1|sortNr=2;80.0000;1.000;0;;;;;;
0;9483;7097;2;91.0000;1.000;0;0;01.09.2016;Winterpneus;;141.0000;1.000;0;;;zeitPos=1|sortNr=3;91.0000;1.000;0;;;;;;
0;9483;7097;5;91.0000;1.000;0;0;01.09.2016;Winterpneus;;126.0000;1.000;0;;;zeitPos=1|sortNr=4;91.0000;1.000;0;;;;;;
0;9483;7097;6;119.0000;1.000;0;0;01.09.2016;Winterpneus;;121.0000;1.000;0;;;zeitPos=1|sortNr=1;119.0000;1.000;0;;;;;;
0;9483;7116;1;166.0000;1.000;0;0;01.09.2016;Leichtmetallfelgen;;186.0000;1.000;0;;;zeitPos=1|sortNr=5;166.0000;1.000;0;;;;;;
0;9483;7116;2;116.0000;1.000;0;0;01.09.2016;Leichtmetallfelgen;;131.0000;1.000;0;;;zeitPos=1|sortNr=6;116.0000;1.000;0;;;;;;
0;9484;5121;4;691.0000;1.000;0;0;01.04.2014;Kaffeemaschine;;691.0000;1.000;0;;;zeitPos=1|sortNr=3;691.0000;1.000;0;ECM;M;;;;
0;9484;5121;5;870.0000;1.000;0;0;01.12.2015;Kaffeemaschine;;870.0000;1.000;0;;;zeitPos=1|sortNr=4;870.0000;1.000;0;ECM;Typ Casa IV;;;;
0;9484;5124;4;150.0000;1.000;0;0;01.10.2013;Tisch- und Raclettegrill;;176.0000;1.000;0;;;zeitPos=1|sortNr=1;150.0000;1.000;0;Stöckli;8;;;;
0;9484;5124;5;110.0000;1.000;0;0;01.04.2014;Tisch- und Raclettegrill;;110.0000;1.000;0;;;zeitPos=1|sortNr=2;110.0000;1.000;0;Stöckli;2;;;;
0;9484;5125;9;430.0000;1.000;0;0;01.12.2015;Dampfbügelstation;;450.0000;1.000;0;;;zeitPos=1|sortNr=5;430.0000;1.000;0;Tefal;6;;;;
0;9484;5129;1;290.0000;1.000;0;0;01.12.2015;Luftbefeuchter;;370.0000;1.000;0;;;zeitPos=1|sortNr=6;290.0000;1.000;0;Venta;3-5-8 Watt;;;;
0;9484;5129;2;390.0000;1.000;0;0;01.12.2015;Luftbefeuchter;;390.0000;1.000;0;;;zeitPos=1|sortNr=8;390.0000;1.000;0;Venta;3-5-8 Watt;;;;
0;9484;5131;4;379.0000;1.000;0;0;01.12.2015;Staubsauger;;399.0000;1.000;0;;;zeitPos=1|sortNr=9;379.0000;1.000;0;Numatik;1200;HVR 200-22   mit Beutel;;;
0;9484;5131;6;500.0000;1.000;0;0;01.10.2016;Staubsauger;;550.0000;1.000;0;;;zeitPos=1|sortNr=10;500.0000;1.000;0;Dyson;1300;Big ball ohne Beutel;;;
0;9484;5131;7;108.0000;1.000;0;0;01.10.2016;Staubsauger;;108.0000;1.000;0;;;zeitPos=1|sortNr=7;108.0000;1.000;0;Vacmaster;1000;VHG1010W ohne Beutel;;;
0;9484;5132;6;600.9000;1.000;0;0;01.05.2016;Multifunktions-Küchenmaschine;;600.9000;1.000;0;;;zeitPos=1|sortNr=12;600.9000;1.000;0;Solis;808;;;;
0;9484;5133;6;170.0000;1.000;0;0;01.03.2015;Toaster;;150.0000;1.000;0;;;zeitPos=1|sortNr=11;170.0000;1.000;0;;;;;;
0;9484;5133;7;60.9000;1.000;0;0;01.01.2016;Toaster;;60.9000;1.000;0;;;zeitPos=1|sortNr=21;60.9000;1.000;0;;;;;;
0;9484;5134;1;90.9000;1.000;0;0;01.12.2015;Wasserkocher;;90.9000;1.000;0;;;zeitPos=1|sortNr=13;90.9000;1.000;0;;;;;;
0;9484;5134;2;80.9000;1.000;0;0;01.01.2016;Wasserkocher;;80.9000;1.000;0;;;zeitPos=1|sortNr=14;80.9000;1.000;0;;;;;;
0;9484;5147;1;180.0000;1.000;0;0;01.01.2016;Bratpfanne;;180.0000;1.000;0;;;zeitPos=1|sortNr=15;180.0000;1.000;0;;;;;;
0;9484;5148;1;17.9000;1.000;0;0;01.01.2016;Ofenform und Backblech;;17.9000;1.000;0;;;zeitPos=1|sortNr=17;17.9000;1.000;0;;;;;;
0;9484;5148;2;26.0000;1.000;0;0;01.01.2016;Ofenform und Backblech;;26.0000;1.000;0;;;zeitPos=1|sortNr=16;26.0000;1.000;0;;;;;;
0;9484;5149;1;10.9000;1.000;0;0;01.01.2016;Vorratsdose;HPL 825;10.9000;1.000;0;;;zeitPos=1|sortNr=19;10.9000;1.000;0;;;;;;
0;9484;5149;2;8.7000;1.000;0;0;01.01.2016;Vorratsdose;HPL 813;8.7000;1.000;0;;;zeitPos=1|sortNr=18;8.7000;1.000;0;;;;;;
0;9484;5161;1;12.5000;1.000;0;0;01.01.2016;Weinglas;7434640;12.5000;1.000;0;;;zeitPos=1|sortNr=20;12.5000;1.000;0;;;;;;
0;9488;3062;1;1200.0000;1.000;0;0;01.10.2016;Wintermantel, Damen;;1401.0000;1.000;0;;;zeitPos=1|sortNr=13;1200.0000;1.000;0;Windsor;alpaka 58;wo 42;knielang;;
0;9488;3062;2;1200.0000;1.000;0;0;01.10.2016;Wintermantel, Damen;;1301.0000;1.000;0;;;zeitPos=1|sortNr=15;1200.0000;1.000;0;Windsor;yak 50;cash 50;unterhalb knie;;
0;9488;3062;3;1401.0000;1.000;0;0;01.11.2016;Wintermantel, Damen;;1951.0000;1.000;0;;;zeitPos=1|sortNr=86;1401.0000;1.000;0;Ermanno Scervino;wolle 100;.;knielang;;
0;9488;3080;3;360.0000;1.000;0;0;01.08.2016;Hose, Business, Damen;;280.0000;1.000;0;;;zeitPos=1|sortNr=2;360.0000;1.000;0;Windsor;wo 100;.;;;
0;9488;3080;4;311.0000;1.000;0;0;01.08.2016;Hose, Business, Damen;;699.0000;1.000;0;;;zeitPos=1|sortNr=32;311.0000;1.000;0;Theory;wo 96;el 4;;;
0;9488;3081;2;290.0000;1.000;0;0;01.10.2016;Freizeit-Hose (casual), Damen;;370.0000;1.000;0;;;zeitPos=1|sortNr=3;290.0000;1.000;0;Mother;BW 92;el 6;;;
0;9488;3081;4;499.0000;1.000;0;0;01.10.2016;Freizeit-Hose (casual), Damen;;696.0000;1.000;0;;;zeitPos=1|sortNr=33;499.0000;1.000;0;Theory;wo 97;el 3;;;
0;9488;3081;5;346.0000;1.000;0;0;01.08.2016;Freizeit-Hose (casual), Damen;;180.0000;1.000;0;;;zeitPos=1|sortNr=12;346.0000;1.000;0;Theory;bw 52;ny 39;;;
0;9488;3081;6;330.0000;1.000;0;0;01.08.2016;Freizeit-Hose (casual), Damen;;170.0000;1.000;0;;;zeitPos=1|sortNr=5;330.0000;1.000;0;Ftc;cash 50;lyacell 50;;;
0;9488;3082;2;290.0000;1.000;0;0;01.09.2016;Jeans, Damen;;399.0000;1.000;0;;;zeitPos=1|sortNr=7;290.0000;1.000;0;Mother;BW 93;pe 5;;;
0;9488;3082;3;270.0000;1.000;0;0;01.08.2016;Jeans, Damen;;450.0000;1.000;0;;;zeitPos=1|sortNr=10;270.0000;1.000;0;Mother;modal 49;bw 34;;;
0;9488;3087;1;550.0000;1.000;0;0;01.11.2016;Winterjacke, Damen;;1751.0000;1.000;0;;;zeitPos=1|sortNr=17;550.0000;1.000;0;Manoush;wo 50;acr 45;;;
0;9488;3087;2;1301.0000;1.000;0;0;01.11.2016;Winterjacke, Damen;;999.0000;1.000;0;;aktuell nur Mäntel | gibt nur Mäntel;zeitPos=1|sortNr=19;1301.0000;1.000;1;Courrege;bw 100;.;;;
0;9488;3087;4;500.0000;1.000;0;0;01.10.2016;Winterjacke, Damen;;1601.0000;1.000;0;;;zeitPos=1|sortNr=22;500.0000;1.000;0;Windsor;pe 100;.;;;
0;9488;3087;5;3326.0000;1.000;0;0;01.10.2016;Winterjacke, Damen;;2751.0000;1.000;0;;;zeitPos=1|sortNr=23;3326.0000;1.000;0;Akris;Leder 100;ohne;;;
0;9488;3089;3;2991.0000;1.000;0;0;01.09.2016;Blazer, Business, Damen;;641.0000;1.000;0;;;zeitPos=1|sortNr=30;2991.0000;1.000;0;Akris;wo 95;cash 5;;;
0;9488;3089;4;561.0000;1.000;0;0;01.09.2016;Blazer, Business, Damen;;800.0000;1.000;0;;;zeitPos=1|sortNr=31;561.0000;1.000;0;Pamela Henson;pa 56;wo 36;;;
0;9488;3089;5;750.0000;1.000;0;0;01.08.2016;Blazer, Business, Damen;;876.0000;1.000;0;;;zeitPos=1|sortNr=16;750.0000;1.000;0;Windsor;yak 50;cash 46;;;
0;9488;3089;6;526.0000;1.000;0;0;01.09.2016;Blazer, Business, Damen;;981.0000;1.000;0;;;zeitPos=1|sortNr=11;526.0000;1.000;0;Pamela Henson;vis 60;pa 35;;;
0;9488;3094;1;280.0000;1.000;0;0;01.08.2016;Bluse, langarm, Damen;;220.0000;1.000;0;;;zeitPos=1|sortNr=28;280.0000;1.000;0;Theory;seide 100;.;;;
0;9488;3094;2;280.0000;1.000;0;0;01.08.2016;Bluse, langarm, Damen;;330.0000;1.000;0;;;zeitPos=1|sortNr=25;280.0000;1.000;0;Theory;Seide 100;.;;;
0;9488;3094;3;380.0000;1.000;0;0;01.08.2016;Bluse, langarm, Damen;;561.0000;1.000;0;;;zeitPos=1|sortNr=18;380.0000;1.000;0;Windsor;seide 100;.;;;
0;9488;3094;4;390.0000;1.000;0;0;01.08.2016;Bluse, langarm, Damen;;799.0000;1.000;0;;;zeitPos=1|sortNr=21;390.0000;1.000;0;Theory;Seide 100;.;;;
0;9488;3100;1;699.0000;1.000;0;0;01.10.2016;Winterpullover, Damen;;999.0000;1.000;0;;;zeitPos=1|sortNr=88;699.0000;1.000;0;Avant toi;cash 100;.;Rollkragen;;
0;9488;3100;4;390.0000;1.000;0;0;01.11.2016;Winterpullover, Damen;;320.0000;1.000;0;;Zusammensetzung gleich Vorperiode | Zusammensetzung gleich Vorperiode;zeitPos=1|sortNr=89;390.0000;1.000;0;Ftc;cash 100;.;Rollkragen;;
0;9488;3103;1;550.0000;1.000;0;0;01.09.2016;Strickjacke, Damen;;576.0000;1.000;0;;;zeitPos=1|sortNr=8;550.0000;1.000;0;Ftc;cash 100;.;;;
0;9488;3103;2;990.0000;1.000;0;0;01.09.2016;Strickjacke, Damen;;820.0000;1.000;0;;;zeitPos=1|sortNr=6;990.0000;1.000;0;Ftc;cash 100;.;;;
0;9488;3103;3;969.0000;1.000;0;0;01.11.2016;Strickjacke, Damen;;776.0000;1.000;0;;kein sinnvoller Ersatz verfügbar | kein sinnvoller Ersatz verfügbar, evtl. nächsten Monat | Zusammensetzung gleich Vorperiode;;;;0;""Malo";cash 100;.;;;
0;9488;3129;1;590.0000;1.000;0;0;01.11.2016;Winterjacke, Kinder;;750.0000;1.000;0;;Zusammensetzung gleich Vorperiode;zeitPos=1|sortNr=42;590.0000;1.000;0;Moncler;pa 100;.;;;
0;9488;3129;2;570.0000;1.000;0;0;01.11.2016;Winterjacke, Kinder;;500.0000;1.000;0;;;zeitPos=1|sortNr=95;570.0000;1.000;0;Moncler;PA 85;bw 15;;;
0;9488;3129;3;430.0000;1.000;0;0;01.11.2016;Winterjacke, Kinder;;370.0000;1.000;0;;;zeitPos=1|sortNr=96;430.0000;1.000;0;Moncler;pa 100;.;;;
